time,utilization,currentreplicas,desiredreplicas
2021-10-14 02:13:28,0,2,2
2021-10-14 02:13:38,0,2,2
2021-10-14 02:13:49,0,2,2
2021-10-14 02:13:59,0,2,2
2021-10-14 02:14:09,0,2,2
2021-10-14 02:14:19,0,2,2
2021-10-14 02:14:29,0,2,2
2021-10-14 02:14:39,0,2,2
2021-10-14 02:14:49,0,2,2
2021-10-14 02:14:59,0,2,2
2021-10-14 02:15:10,0,2,2
2021-10-14 02:15:20,0,2,2
2021-10-14 02:15:30,0,2,2
2021-10-14 02:15:40,0,2,2
2021-10-14 02:15:50,0,2,2
2021-10-14 02:16:00,0,2,2
2021-10-14 02:16:10,0,2,2
2021-10-14 02:16:20,0,2,2
2021-10-14 02:16:30,0,2,2
2021-10-14 02:16:41,0,2,2
2021-10-14 02:16:51,0,2,2
2021-10-14 02:17:01,0,2,2
2021-10-14 02:17:11,0,2,2
2021-10-14 02:17:21,0,2,2
2021-10-14 02:17:31,0,2,2
2021-10-14 02:17:41,0,2,2
2021-10-14 02:17:51,0,2,2
2021-10-14 02:18:01,0,2,2
2021-10-14 02:18:12,0,2,2
2021-10-14 02:18:22,0,2,2
2021-10-14 02:18:32,0,2,2
2021-10-14 02:18:42,0,2,2
2021-10-14 02:18:52,0,2,2
2021-10-14 02:19:02,0,2,2
2021-10-14 02:19:12,0,2,2
2021-10-14 02:19:22,0,2,2
2021-10-14 02:19:33,0,2,2
2021-10-14 02:19:43,0,2,2
2021-10-14 02:19:53,0,2,2
2021-10-14 02:20:03,0,2,2
2021-10-14 02:20:13,0,2,2
2021-10-14 02:20:23,0,2,2
2021-10-14 02:20:33,0,2,2
2021-10-14 02:20:43,0,2,2
2021-10-14 02:20:53,0,2,2
2021-10-14 02:21:04,0,2,2
2021-10-14 02:21:14,0,2,2
2021-10-14 02:21:24,0,2,2
2021-10-14 02:21:34,0,2,2
2021-10-14 02:21:44,0,2,2
2021-10-14 02:21:54,0,2,2
2021-10-14 02:22:04,0,2,2
2021-10-14 02:22:14,0,2,2
2021-10-14 02:22:24,0,2,2
2021-10-14 02:22:35,0,2,2
2021-10-14 02:22:45,0,2,2
2021-10-14 02:22:55,0,2,2
2021-10-14 02:23:05,0,2,2
2021-10-14 02:23:15,0,2,2
2021-10-14 02:23:25,0,2,2
2021-10-14 02:23:35,0,2,2
2021-10-14 02:23:45,0,2,2
2021-10-14 02:23:56,0,2,2
2021-10-14 02:24:06,0,2,2
2021-10-14 02:24:16,0,2,2
2021-10-14 02:24:26,0,2,2
2021-10-14 02:24:36,0,2,2
2021-10-14 02:24:46,0,2,2
2021-10-14 02:24:56,0,2,2
2021-10-14 02:25:06,0,2,2
2021-10-14 02:25:16,0,2,2
2021-10-14 02:25:27,0,2,2
2021-10-14 02:25:37,0,2,2
2021-10-14 02:25:47,0,2,2
2021-10-14 02:25:57,0,2,2
2021-10-14 02:26:07,0,2,2
2021-10-14 02:26:17,0,2,2
2021-10-14 02:26:27,0,2,2
2021-10-14 02:26:37,0,2,2
2021-10-14 02:26:48,0,2,2
2021-10-14 02:26:58,0,2,2
2021-10-14 02:27:08,0,2,2
2021-10-14 02:27:18,0,2,2
2021-10-14 02:27:28,0,2,2
2021-10-14 02:27:38,0,2,2
2021-10-14 02:27:48,0,2,2
2021-10-14 02:27:58,0,2,2
2021-10-14 02:28:08,0,2,2
2021-10-14 02:28:19,0,2,2
2021-10-14 02:28:29,0,2,2
2021-10-14 02:28:39,0,2,2
2021-10-14 02:28:49,0,2,2
2021-10-14 02:28:59,0,2,2
2021-10-14 02:29:09,0,2,2
2021-10-14 02:29:19,0,2,2
2021-10-14 02:29:29,0,2,2
2021-10-14 02:29:39,0,2,2
2021-10-14 02:29:50,0,2,2
2021-10-14 02:30:00,0,2,2
2021-10-14 02:30:10,0,2,2
2021-10-14 02:30:20,0,2,2
2021-10-14 02:30:30,0,2,2
2021-10-14 02:30:40,0,2,2
2021-10-14 02:30:50,0,2,2
2021-10-14 02:31:00,0,2,2
2021-10-14 02:31:11,0,2,2
2021-10-14 02:31:21,0,2,2
2021-10-14 02:31:31,0,2,2
2021-10-14 02:31:41,0,2,2
2021-10-14 02:31:51,0,2,2
2021-10-14 02:32:01,0,2,2
2021-10-14 02:32:11,0,2,2
2021-10-14 02:32:21,0,2,2
2021-10-14 02:32:31,0,2,2
2021-10-14 02:32:42,0,2,2
2021-10-14 02:32:52,0,2,2
2021-10-14 02:33:02,0,2,2
2021-10-14 02:33:12,0,2,2
2021-10-14 02:33:22,0,2,2
2021-10-14 02:33:32,0,2,2
2021-10-14 02:33:42,0,2,2
2021-10-14 02:33:52,0,2,2
2021-10-14 02:34:02,0,2,2
2021-10-14 02:34:13,0,2,2
2021-10-14 02:34:23,0,2,2
2021-10-14 02:34:33,0,2,2
2021-10-14 02:34:43,0,2,2
2021-10-14 02:34:53,0,2,2
2021-10-14 02:35:03,0,2,2
2021-10-14 02:35:13,0,2,2
2021-10-14 02:35:23,0,2,2
2021-10-14 02:35:34,0,2,2
2021-10-14 02:35:44,0,2,2
2021-10-14 02:35:54,0,2,2
2021-10-14 02:36:04,0,2,2
2021-10-14 02:36:14,0,2,2
2021-10-14 02:36:24,0,2,2
2021-10-14 02:36:34,0,2,2
2021-10-14 02:36:44,0,2,2
2021-10-14 02:36:54,0,2,2
2021-10-14 02:37:05,0,2,2
2021-10-14 02:37:15,0,2,2
2021-10-14 02:37:25,0,2,2
2021-10-14 02:37:35,0,2,2
2021-10-14 02:37:45,0,2,2
2021-10-14 02:37:55,0,2,2
2021-10-14 02:38:05,0,2,2
2021-10-14 02:38:15,0,2,2
2021-10-14 02:38:25,0,2,2
2021-10-14 02:38:36,0,2,2
2021-10-14 02:38:46,0,2,2
2021-10-14 02:38:56,0,2,2
2021-10-14 02:39:06,0,2,2
2021-10-14 02:39:16,0,2,2
2021-10-14 02:39:26,0,2,2
2021-10-14 02:39:36,0,2,2
2021-10-14 02:39:46,0,2,2
2021-10-14 02:39:57,0,2,2
2021-10-14 02:40:07,0,2,2
2021-10-14 02:40:17,0,2,2
2021-10-14 02:40:27,0,2,2
2021-10-14 02:40:37,0,2,2
2021-10-14 02:40:47,0,2,2
2021-10-14 02:40:57,0,2,2
2021-10-14 02:41:07,0,2,2
2021-10-14 02:41:17,0,2,2
2021-10-14 02:41:28,0,2,2
2021-10-14 02:41:38,0,2,2
2021-10-14 02:41:48,0,2,2
2021-10-14 02:41:58,0,2,2
2021-10-14 02:42:08,0,2,2
2021-10-14 02:42:18,0,2,2
2021-10-14 02:42:28,0,2,2
2021-10-14 02:42:38,0,2,2
2021-10-14 02:42:48,0,2,2
2021-10-14 02:42:59,0,2,2
2021-10-14 02:43:09,0,2,2
2021-10-14 02:43:19,0,2,2
2021-10-14 02:43:29,0,2,2
2021-10-14 02:43:39,0,2,2
2021-10-14 02:43:49,0,2,2
2021-10-14 02:43:59,0,2,2
2021-10-14 02:44:09,0,2,2
2021-10-14 02:44:20,0,2,2
2021-10-14 02:44:30,0,2,2
2021-10-14 02:44:40,0,2,2
2021-10-14 02:44:50,0,2,2
2021-10-14 02:45:00,0,2,2
2021-10-14 02:45:10,0,2,2
2021-10-14 02:45:20,0,2,2
2021-10-14 02:45:30,0,2,2
2021-10-14 02:45:40,0,2,2
2021-10-14 02:45:51,0,2,2
2021-10-14 02:46:01,0,2,2
2021-10-14 02:46:11,0,2,2
2021-10-14 02:46:21,0,2,2
2021-10-14 02:46:31,0,2,2
2021-10-14 02:46:41,0,2,2
2021-10-14 02:46:51,0,2,2
2021-10-14 02:47:01,0,2,2
2021-10-14 02:47:12,0,2,2
2021-10-14 02:47:22,0,2,2
2021-10-14 02:47:32,0,2,2
2021-10-14 02:47:42,0,2,2
2021-10-14 02:47:52,0,2,2
2021-10-14 02:48:02,0,2,2
2021-10-14 02:48:12,0,2,2
2021-10-14 02:48:22,0,2,2
2021-10-14 02:48:32,0,2,2
2021-10-14 02:48:43,0,2,2
2021-10-14 02:48:53,0,2,2
2021-10-14 02:49:03,0,2,2
2021-10-14 02:49:13,0,2,2
2021-10-14 02:49:23,0,2,2
2021-10-14 02:49:33,0,2,2
2021-10-14 02:49:43,0,2,2
2021-10-14 02:49:53,0,2,2
2021-10-14 02:50:03,0,2,2
2021-10-14 02:50:14,0,2,2
2021-10-14 02:50:24,0,2,2
2021-10-14 02:50:34,0,2,2
2021-10-14 02:50:44,0,2,2
2021-10-14 02:50:54,0,2,2
2021-10-14 02:51:04,0,2,2
2021-10-14 02:51:14,0,2,2
2021-10-14 02:51:24,0,2,2
2021-10-14 02:51:34,0,2,2
2021-10-14 02:51:45,0,2,2
2021-10-14 02:51:55,0,2,2
2021-10-14 02:52:05,0,2,2
2021-10-14 02:52:15,0,2,2
2021-10-14 02:52:25,0,2,2
2021-10-14 02:52:35,0,2,2
2021-10-14 02:52:45,0,2,2
2021-10-14 02:52:55,0,2,2
2021-10-14 02:53:06,0,2,2
2021-10-14 02:53:16,0,2,2
2021-10-14 02:53:26,0,2,2
2021-10-14 02:53:36,0,2,2
2021-10-14 02:53:46,0,2,2
2021-10-14 02:53:56,0,2,2
2021-10-14 02:54:06,0,2,2
2021-10-14 02:54:16,0,2,2
2021-10-14 02:54:26,0,2,2
2021-10-14 02:54:37,0,2,2
2021-10-14 02:54:47,0,2,2
2021-10-14 02:54:57,0,2,2
2021-10-14 02:55:07,0,2,2
2021-10-14 02:55:17,0,2,2
2021-10-14 02:55:27,0,2,2
2021-10-14 02:55:37,0,2,2
2021-10-14 02:55:47,0,2,2
2021-10-14 02:55:58,0,2,2
2021-10-14 02:56:08,0,2,2
2021-10-14 02:56:18,0,2,2
2021-10-14 02:56:28,0,2,2
2021-10-14 02:56:38,0,2,2
2021-10-14 02:56:48,0,2,2
2021-10-14 02:56:58,0,2,2
2021-10-14 02:57:08,0,2,2
2021-10-14 02:57:18,0,2,2
2021-10-14 02:57:29,0,2,2
2021-10-14 02:57:39,0,2,2
2021-10-14 02:57:49,0,2,2
2021-10-14 02:57:59,0,2,2
2021-10-14 02:58:09,0,2,2
2021-10-14 02:58:19,0,2,2
2021-10-14 02:58:29,0,2,2
2021-10-14 02:58:39,0,2,2
2021-10-14 02:58:49,0,2,2
2021-10-14 02:59:00,0,2,2
2021-10-14 02:59:10,0,2,2
2021-10-14 02:59:20,0,2,2
2021-10-14 02:59:30,0,2,2
2021-10-14 02:59:40,0,2,2
2021-10-14 02:59:50,0,2,2
2021-10-14 03:00:00,0,2,2
2021-10-14 03:00:10,0,2,2
2021-10-14 03:00:21,0,2,2
2021-10-14 03:00:31,0,2,2
2021-10-14 03:00:41,0,2,2
2021-10-14 03:00:51,0,2,2
2021-10-14 03:01:01,0,2,2
2021-10-14 03:01:11,0,2,2
2021-10-14 03:01:21,0,2,2
2021-10-14 03:01:31,0,2,2
2021-10-14 03:01:41,0,2,2
2021-10-14 03:01:52,0,2,2
2021-10-14 03:02:02,0,2,2
2021-10-14 03:02:12,0,2,2
2021-10-14 03:02:22,0,2,2
2021-10-14 03:02:32,0,2,2
2021-10-14 03:02:42,0,2,2
2021-10-14 03:02:52,0,2,2
2021-10-14 03:03:02,0,2,2
2021-10-14 03:03:12,0,2,2
2021-10-14 03:03:23,0,2,2
2021-10-14 03:03:33,0,2,2
2021-10-14 03:03:43,0,2,2
2021-10-14 03:03:53,0,2,2
2021-10-14 03:04:03,0,2,2
2021-10-14 03:04:13,0,2,2
2021-10-14 03:04:23,0,2,2
2021-10-14 03:04:33,0,2,2
2021-10-14 03:04:44,0,2,2
2021-10-14 03:04:54,0,2,2
2021-10-14 03:05:04,0,2,2
2021-10-14 03:05:14,0,2,2
2021-10-14 03:05:24,0,2,2
2021-10-14 03:05:34,0,2,2
2021-10-14 03:05:44,0,2,2
2021-10-14 03:05:54,0,2,2
2021-10-14 03:06:04,0,2,2
2021-10-14 03:06:15,0,2,2
2021-10-14 03:06:25,0,2,2
2021-10-14 03:06:35,0,2,2
2021-10-14 03:06:45,0,2,2
2021-10-14 03:06:55,0,2,2
2021-10-14 03:07:05,0,2,2
2021-10-14 03:07:15,0,2,2
2021-10-14 03:07:25,0,2,2
2021-10-14 03:07:35,0,2,2
2021-10-14 03:07:46,0,2,2
2021-10-14 03:07:56,0,2,2
2021-10-14 03:08:06,0,2,2
2021-10-14 03:08:16,0,2,2
2021-10-14 03:08:26,0,2,2
2021-10-14 03:08:36,0,2,2
2021-10-14 03:08:46,0,2,2
2021-10-14 03:08:56,0,2,2
2021-10-14 03:09:07,0,2,2
2021-10-14 03:09:17,0,2,2
2021-10-14 03:09:27,0,2,2
2021-10-14 03:09:37,0,2,2
2021-10-14 03:09:47,0,2,2
2021-10-14 03:09:57,0,2,2
2021-10-14 03:10:07,0,2,2
2021-10-14 03:10:17,0,2,2
2021-10-14 03:10:27,0,2,2
2021-10-14 03:10:38,0,2,2
2021-10-14 03:10:48,0,2,2
2021-10-14 03:10:58,0,2,2
2021-10-14 03:11:08,0,2,2
2021-10-14 03:11:18,0,2,2
2021-10-14 03:11:28,0,2,2
2021-10-14 03:11:38,0,2,2
2021-10-14 03:11:48,0,2,2
2021-10-14 03:11:59,0,2,2
2021-10-14 03:12:09,0,2,2
2021-10-14 03:12:19,0,2,2
2021-10-14 03:12:29,0,2,2
2021-10-14 03:12:39,0,2,2
2021-10-14 03:12:49,0,2,2
2021-10-14 03:12:59,0,2,2
2021-10-14 03:13:09,0,2,2
2021-10-14 03:13:19,0,2,2
2021-10-14 03:13:30,0,2,2
2021-10-14 03:13:40,0,2,2
2021-10-14 03:13:50,0,2,2
2021-10-14 03:14:00,0,2,2
2021-10-14 03:14:10,0,2,2
2021-10-14 03:14:20,0,2,2
2021-10-14 03:14:30,0,2,2
2021-10-14 03:14:40,0,2,2
2021-10-14 03:14:50,0,2,2
2021-10-14 03:15:01,0,2,2
2021-10-14 03:15:11,0,2,2
2021-10-14 03:15:21,0,2,2
2021-10-14 03:15:31,0,2,2
2021-10-14 03:15:41,0,2,2
2021-10-14 03:15:51,0,2,2
2021-10-14 03:16:01,0,2,2
2021-10-14 03:16:11,0,2,2
2021-10-14 03:16:21,0,2,2
2021-10-14 03:16:32,0,2,2
2021-10-14 03:16:42,0,2,2
2021-10-14 03:16:52,0,2,2
2021-10-14 03:17:02,0,2,2
2021-10-14 03:17:12,0,2,2
2021-10-14 03:17:22,0,2,2
2021-10-14 03:17:32,0,2,2
2021-10-14 03:17:42,0,2,2
2021-10-14 03:17:53,0,2,2
2021-10-14 03:18:03,0,2,2
2021-10-14 03:18:13,0,2,2
2021-10-14 03:18:23,0,2,2
2021-10-14 03:18:33,0,2,2
2021-10-14 03:18:43,0,2,2
2021-10-14 03:18:53,0,2,2
2021-10-14 03:19:03,0,2,2
2021-10-14 03:19:13,0,2,2
2021-10-14 03:19:24,0,2,2
2021-10-14 03:19:34,0,2,2
2021-10-14 03:19:44,0,2,2
2021-10-14 03:19:54,0,2,2
2021-10-14 03:20:04,0,2,2
2021-10-14 03:20:14,0,2,2
2021-10-14 03:20:24,0,2,2
2021-10-14 03:20:34,0,2,2
2021-10-14 03:20:45,0,2,2
2021-10-14 03:20:55,0,2,2
2021-10-14 03:21:05,0,2,2
2021-10-14 03:21:15,0,2,2
2021-10-14 03:21:25,0,2,2
2021-10-14 03:21:35,0,2,2
2021-10-14 03:21:45,0,2,2
2021-10-14 03:21:55,0,2,2
2021-10-14 03:22:05,0,2,2
2021-10-14 03:22:16,0,2,2
2021-10-14 03:22:26,0,2,2
2021-10-14 03:22:36,0,2,2
2021-10-14 03:22:46,0,2,2
2021-10-14 03:22:56,0,2,2
2021-10-14 03:23:06,0,2,2
2021-10-14 03:23:16,0,2,2
2021-10-14 03:23:26,0,2,2
2021-10-14 03:23:36,0,2,2
2021-10-14 03:23:47,0,2,2
2021-10-14 03:23:57,0,2,2
2021-10-14 03:24:07,0,2,2
2021-10-14 03:24:17,0,2,2
2021-10-14 03:24:27,0,2,2
2021-10-14 03:24:37,0,2,2
2021-10-14 03:24:47,0,2,2
2021-10-14 03:24:57,0,2,2
2021-10-14 03:25:08,0,2,2
2021-10-14 03:25:18,0,2,2
2021-10-14 03:25:28,0,2,2
2021-10-14 03:25:38,0,2,2
2021-10-14 03:25:48,0,2,2
2021-10-14 03:25:58,0,2,2
2021-10-14 03:26:08,0,2,2
2021-10-14 03:26:18,0,2,2
2021-10-14 03:26:29,0,2,2
2021-10-14 03:26:39,0,2,2
2021-10-14 03:26:49,0,2,2
2021-10-14 03:26:59,0,2,2
2021-10-14 03:27:09,0,2,2
2021-10-14 03:27:19,0,2,2
2021-10-14 03:27:29,0,2,2
2021-10-14 03:27:39,0,2,2
2021-10-14 03:27:49,0,2,2
2021-10-14 03:28:00,0,2,2
2021-10-14 03:28:10,0,2,2
2021-10-14 03:28:20,0,2,2
2021-10-14 03:28:30,0,2,2
2021-10-14 03:28:40,0,2,2
2021-10-14 03:28:50,0,2,2
2021-10-14 03:29:00,0,2,2
2021-10-14 03:29:10,0,2,2
2021-10-14 03:29:20,0,2,2
2021-10-14 03:29:31,0,2,2
2021-10-14 03:29:41,0,2,2
2021-10-14 03:29:51,0,2,2
2021-10-14 03:30:01,0,2,2
2021-10-14 03:30:11,0,2,2
2021-10-14 03:30:21,0,2,2
2021-10-14 03:30:31,0,2,2
2021-10-14 03:30:41,0,2,2
2021-10-14 03:30:52,0,2,2
2021-10-14 03:31:02,0,2,2
2021-10-14 03:31:12,0,2,2
2021-10-14 03:31:22,0,2,2
2021-10-14 03:31:32,0,2,2
2021-10-14 03:31:42,0,2,2
2021-10-14 03:31:52,0,2,2
2021-10-14 03:32:02,0,2,2
2021-10-14 03:32:12,0,2,2
2021-10-14 03:32:23,0,2,2
2021-10-14 03:32:33,0,2,2
2021-10-14 03:32:43,0,2,2
2021-10-14 03:32:53,0,2,2
2021-10-14 03:33:03,0,2,2
2021-10-14 03:33:13,0,2,2
2021-10-14 03:33:23,0,2,2
2021-10-14 03:33:33,0,2,2
2021-10-14 03:33:43,0,2,2
2021-10-14 03:33:54,0,2,2
2021-10-14 03:34:04,0,2,2
2021-10-14 03:34:14,0,2,2
2021-10-14 03:34:24,0,2,2
2021-10-14 03:34:34,0,2,2
2021-10-14 03:34:44,0,2,2
2021-10-14 03:34:54,0,2,2
2021-10-14 03:35:04,0,2,2
2021-10-14 03:35:15,0,2,2
2021-10-14 03:35:25,0,2,2
2021-10-14 03:35:35,0,2,2
2021-10-14 03:35:45,0,2,2
2021-10-14 03:35:55,0,2,2
2021-10-14 03:36:05,0,2,2
2021-10-14 03:36:15,0,2,2
2021-10-14 03:36:25,0,2,2
2021-10-14 03:36:35,0,2,2
2021-10-14 03:36:46,0,2,2
2021-10-14 03:36:56,0,2,2
2021-10-14 03:37:06,0,2,2
2021-10-14 03:37:16,0,2,2
2021-10-14 03:37:26,0,2,2
2021-10-14 03:37:36,0,2,2
2021-10-14 03:37:46,0,2,2
2021-10-14 03:37:56,0,2,2
2021-10-14 03:38:07,0,2,2
2021-10-14 03:38:17,0,2,2
2021-10-14 03:38:27,0,2,2
2021-10-14 03:38:37,0,2,2
2021-10-14 03:38:47,0,2,2
2021-10-14 03:38:57,0,2,2
2021-10-14 03:39:07,0,2,2
2021-10-14 03:39:17,0,2,2
2021-10-14 03:39:27,0,2,2
2021-10-14 03:39:38,0,2,2
2021-10-14 03:39:48,0,2,2
2021-10-14 03:39:58,0,2,2
2021-10-14 03:40:08,0,2,2
2021-10-14 03:40:18,0,2,2
2021-10-14 03:40:28,0,2,2
2021-10-14 03:40:38,0,2,2
2021-10-14 03:40:48,0,2,2
2021-10-14 03:40:58,0,2,2
2021-10-14 03:41:09,0,2,2
2021-10-14 03:41:19,0,2,2
2021-10-14 03:41:29,0,2,2
2021-10-14 03:41:39,0,2,2
2021-10-14 03:41:49,0,2,2
2021-10-14 03:41:59,0,2,2
2021-10-14 03:42:09,0,2,2
2021-10-14 03:42:19,0,2,2
2021-10-14 03:42:30,0,2,2
2021-10-14 03:42:40,0,2,2
2021-10-14 03:42:50,0,2,2
2021-10-14 03:43:00,0,2,2
2021-10-14 03:43:10,0,2,2
2021-10-14 03:43:20,0,2,2
2021-10-14 03:43:30,0,2,2
2021-10-14 03:43:40,0,2,2
2021-10-14 03:43:50,0,2,2
2021-10-14 03:44:01,0,2,2
2021-10-14 03:44:11,0,2,2
2021-10-14 03:44:21,0,2,2
2021-10-14 03:44:31,0,2,2
2021-10-14 03:44:41,0,2,2
2021-10-14 03:44:51,0,2,2
2021-10-14 03:45:01,0,2,2
2021-10-14 03:45:11,0,2,2
2021-10-14 03:45:22,0,2,2
2021-10-14 03:45:32,0,2,2
2021-10-14 03:45:42,0,2,2
2021-10-14 03:45:52,0,2,2
2021-10-14 03:46:02,0,2,2
2021-10-14 03:46:12,0,2,2
2021-10-14 03:46:22,0,2,2
2021-10-14 03:46:32,0,2,2
2021-10-14 03:46:42,0,2,2
2021-10-14 03:46:53,0,2,2
2021-10-14 03:47:03,0,2,2
2021-10-14 03:47:13,0,2,2
2021-10-14 03:47:23,0,2,2
2021-10-14 03:47:33,0,2,2
2021-10-14 03:47:43,0,2,2
2021-10-14 03:47:53,0,2,2
2021-10-14 03:48:03,0,2,2
2021-10-14 03:48:13,0,2,2
2021-10-14 03:48:24,0,2,2
2021-10-14 03:48:34,0,2,2
2021-10-14 03:48:44,0,2,2
2021-10-14 03:48:54,0,2,2
2021-10-14 03:49:04,0,2,2
2021-10-14 03:49:14,0,2,2
2021-10-14 03:49:24,0,2,2
2021-10-14 03:49:34,0,2,2
2021-10-14 03:49:45,0,2,2
2021-10-14 03:49:55,0,2,2
2021-10-14 03:50:05,0,2,2
2021-10-14 03:50:15,0,2,2
2021-10-14 03:50:25,0,2,2
2021-10-14 03:50:35,0,2,2
2021-10-14 03:50:45,0,2,2
2021-10-14 03:50:55,0,2,2
2021-10-14 03:51:05,0,2,2
2021-10-14 03:51:16,0,2,2
2021-10-14 03:51:26,0,2,2
2021-10-14 03:51:36,0,2,2
2021-10-14 03:51:46,0,2,2
2021-10-14 03:51:56,0,2,2
2021-10-14 03:52:06,0,2,2
2021-10-14 03:52:16,0,2,2
2021-10-14 03:52:26,0,2,2
2021-10-14 03:52:36,0,2,2
2021-10-14 03:52:47,0,2,2
2021-10-14 03:52:57,0,2,2
2021-10-14 03:53:07,0,2,2
2021-10-14 03:53:17,0,2,2
2021-10-14 03:53:27,0,2,2
2021-10-14 03:53:37,0,2,2
2021-10-14 03:53:47,0,2,2
2021-10-14 03:53:57,0,2,2
2021-10-14 03:54:08,0,2,2
2021-10-14 03:54:18,0,2,2
2021-10-14 03:54:28,0,2,2
2021-10-14 03:54:38,0,2,2
2021-10-14 03:54:48,0,2,2
2021-10-14 03:54:58,0,2,2
2021-10-14 03:55:08,0,2,2
2021-10-14 03:55:18,0,2,2
2021-10-14 03:55:28,0,2,2
2021-10-14 03:55:39,0,2,2
2021-10-14 03:55:49,0,2,2
2021-10-14 03:55:59,0,2,2
2021-10-14 03:56:09,0,2,2
2021-10-14 03:56:19,0,2,2
2021-10-14 03:56:29,0,2,2
2021-10-14 03:56:39,0,2,2
2021-10-14 03:56:49,0,2,2
2021-10-14 03:56:59,0,2,2
2021-10-14 03:57:10,0,2,2
2021-10-14 03:57:20,0,2,2
2021-10-14 03:57:30,0,2,2
2021-10-14 03:57:40,0,2,2
2021-10-14 03:57:50,0,2,2
2021-10-14 03:58:00,0,2,2
2021-10-14 03:58:10,0,2,2
2021-10-14 03:58:20,0,2,2
2021-10-14 03:58:31,0,2,2
2021-10-14 03:58:41,0,2,2
2021-10-14 03:58:51,0,2,2
2021-10-14 03:59:01,0,2,2
2021-10-14 03:59:11,0,2,2
2021-10-14 03:59:21,0,2,2
2021-10-14 03:59:31,0,2,2
2021-10-14 03:59:41,0,2,2
2021-10-14 03:59:51,0,2,2
2021-10-14 04:00:02,0,2,2
2021-10-14 04:00:12,0,2,2
2021-10-14 04:00:22,0,2,2
2021-10-14 04:00:32,0,2,2
2021-10-14 04:00:42,0,2,2
2021-10-14 04:00:52,0,2,2
2021-10-14 04:01:02,0,2,2
2021-10-14 04:01:12,0,2,2
2021-10-14 04:01:22,0,2,2
2021-10-14 04:01:33,0,2,2
2021-10-14 04:01:43,0,2,2
2021-10-14 04:01:53,0,2,2
2021-10-14 04:02:03,0,2,2
2021-10-14 04:02:13,0,2,2
2021-10-14 04:02:23,0,2,2
2021-10-14 04:02:33,0,2,2
2021-10-14 04:02:43,0,2,2
2021-10-14 04:02:54,0,2,2
2021-10-14 04:03:04,0,2,2
2021-10-14 04:03:14,0,2,2
2021-10-14 04:03:24,0,2,2
2021-10-14 04:03:34,0,2,2
2021-10-14 04:03:44,0,2,2
2021-10-14 04:03:54,0,2,2
2021-10-14 04:04:04,0,2,2
2021-10-14 04:04:14,0,2,2
2021-10-14 04:04:25,0,2,2
2021-10-14 04:04:35,0,2,2
